unit_id,panel_id,room,orientation,is_exterior
455,3B_FLOOR16,bedroom 02,,False
455,3B_ROOF17,bedroom 02,,False
455,3B_WINDOW5,bedroom 03,West,True
455,3B_WINDOW3,bedroom 03,East,True
455,3B_WALL4,bedroom 03,,False
455,3B_FLOOR6,bedroom 03,,False
455,3B_ROOF7,bedroom 03,,False
448,3B_DOOR0,living room,,False
448,3B_FLOOR1,living room,,False
448,3B_ROOF2,living room,,False
448,3B_WALL10,bathroom,West,True
448,3B_WINDOW9,bedroom 01,East,True
448,3B_WINDOW8,bedroom 01,South,True
448,3B_FLOOR11,bedroom 01,,False
448,3B_ROOF12,bedroom 01,,False
448,3B_WINDOW13,bedroom 02,South,True
448,3B_WALL15,bedroom 02,,False
448,3B_WALL14,bedroom 02,,False
448,3B_FLOOR16,bedroom 02,,False
448,3B_ROOF17,bedroom 02,,False
448,3B_WINDOW3,bedroom 03,South,True
448,3B_WALL5,bedroom 03,,False
448,3B_WALL4,bedroom 03,,False
448,3B_FLOOR6,bedroom 03,,False
448,3B_ROOF7,bedroom 03,,False
462,3B_DOOR0,living room,,False
462,3B_FLOOR1,living room,,False
462,3B_ROOF2,living room,,True
462,3B_WALL10,bathroom,West,True
462,3B_WINDOW9,bedroom 01,East,True
462,3B_WINDOW8,bedroom 01,South,True
462,3B_FLOOR11,bedroom 01,,False
462,3B_ROOF12,bedroom 01,,True
462,3B_WINDOW13,bedroom 02,South,True
462,3B_WALL15,bedroom 02,,False
462,3B_WALL14,bedroom 02,,False
462,3B_FLOOR16,bedroom 02,,False
462,3B_ROOF17,bedroom 02,,True
462,3B_WINDOW4,bedroom 03,East,True
462,3B_WINDOW3,bedroom 03,South,True
462,3B_WALL5,bedroom 03,,False
462,3B_FLOOR6,bedroom 03,,False
462,3B_ROOF7,bedroom 03,,True
474,1B_WALL0,kitchen,,False
474,1B_DOOR2,living room,,False
474,1B_FLOOR3,living room,,False
474,1B_ROOF4,living room,,False
474,1B_WALL7,bedroom 01,,False
474,1B_FLOOR8,bedroom 01,,False
474,1B_ROOF9,bedroom 01,,True
472,1B_WALL0,kitchen,,False
472,1B_DOOR2,living room,,False
472,1B_WALL1,living room,,False
472,1B_FLOOR3,living room,,True
472,1B_ROOF4,living room,,True
472,1B_FLOOR8,bedroom 01,,False
472,1B_ROOF9,bedroom 01,,True
475,1B_WALL0,kitchen,,False
475,1B_DOOR2,living room,,False
475,1B_WALL1,living room,,False
475,1B_FLOOR3,living room,,True
475,1B_ROOF4,living room,,False
475,1B_FLOOR8,bedroom 01,,True
475,1B_ROOF9,bedroom 01,,False
446,3B_DOOR0,living room,,False
446,3B_FLOOR1,living room,,False
446,3B_ROOF2,living room,,False
446,3B_WALL10,bathroom,South,True
446,3B_WINDOW9,bedroom 01,North,True
446,3B_WINDOW8,bedroom 01,East,True
446,3B_FLOOR11,bedroom 01,,False
446,3B_ROOF12,bedroom 01,,False
446,3B_WINDOW13,bedroom 02,East,True
446,3B_WALL15,bedroom 02,,False
446,3B_WALL14,bedroom 02,,False
446,3B_FLOOR16,bedroom 02,,False
446,3B_ROOF17,bedroom 02,,False
446,3B_WINDOW4,bedroom 03,North,True
446,3B_WINDOW3,bedroom 03,East,True
446,3B_WALL5,bedroom 03,,False
446,3B_FLOOR6,bedroom 03,,True
446,3B_ROOF7,bedroom 03,,False
454,3B_DOOR0,living room,,False
454,3B_FLOOR1,living room,,True
454,3B_ROOF2,living room,,False
454,3B_WALL10,bathroom,North,True
454,3B_WINDOW9,bedroom 01,South,True
454,3B_WINDOW8,bedroom 01,West,True
454,3B_FLOOR11,bedroom 01,,True
454,3B_ROOF12,bedroom 01,,True
454,3B_WINDOW13,bedroom 02,West,True
454,3B_WALL15,bedroom 02,,False
454,3B_WALL14,bedroom 02,,False
454,3B_FLOOR16,bedroom 02,,True
454,3B_ROOF17,bedroom 02,,True
454,3B_WINDOW4,bedroom 03,South,True
454,3B_WINDOW3,bedroom 03,West,True
454,3B_WALL5,bedroom 03,,False
454,3B_FLOOR6,bedroom 03,,False
454,3B_ROOF7,bedroom 03,,True
467,3B_DOOR0,living room,,False
467,3B_FLOOR1,living room,,False
467,3B_ROOF2,living room,,False
467,3B_WALL10,bathroom,East,True
467,3B_WINDOW9,bedroom 01,West,True
467,3B_WINDOW8,bedroom 01,North,True
467,3B_FLOOR11,bedroom 01,,True
467,3B_ROOF12,bedroom 01,,True
467,3B_WINDOW13,bedroom 02,North,True
467,3B_WALL15,bedroom 02,,False
467,3B_WALL14,bedroom 02,,False
467,3B_FLOOR16,bedroom 02,,True
467,3B_ROOF17,bedroom 02,,False
467,3B_WINDOW3,bedroom 03,North,True
467,3B_WALL5,bedroom 03,,False
467,3B_WALL4,bedroom 03,,False
467,3B_FLOOR6,bedroom 03,,True
467,3B_ROOF7,bedroom 03,,False
473,1B_WALL0,kitchen,,False
473,1B_DOOR2,living room,,False
473,1B_WALL1,living room,,False
473,1B_FLOOR3,living room,,False
473,1B_ROOF4,living room,,True
473,1B_FLOOR8,bedroom 01,,False
473,1B_ROOF9,bedroom 01,,True
459,3B_DOOR0,living room,,False
459,3B_FLOOR1,living room,,False
459,3B_ROOF2,living room,,True
459,3B_WALL10,bathroom,East,True
459,3B_WINDOW9,bedroom 01,West,True
459,3B_WINDOW8,bedroom 01,North,True
459,3B_FLOOR11,bedroom 01,,True
459,3B_ROOF12,bedroom 01,,True
459,3B_WINDOW13,bedroom 02,North,True
459,3B_WINDOW15,bedroom 02,East,True
459,3B_WALL14,bedroom 02,,False
459,3B_FLOOR16,bedroom 02,,True
459,3B_ROOF17,bedroom 02,,True
459,3B_WINDOW3,bedroom 03,North,True
459,3B_WALL5,bedroom 03,,False
459,3B_WALL4,bedroom 03,,False
459,3B_FLOOR6,bedroom 03,,True
459,3B_ROOF7,bedroom 03,,True
469,3B_DOOR0,living room,,False
469,3B_FLOOR1,living room,,True
469,3B_ROOF2,living room,,False
469,3B_WALL10,bathroom,East,True
469,3B_WINDOW9,bedroom 01,West,True
469,3B_WINDOW8,bedroom 01,North,True
469,3B_FLOOR11,bedroom 01,,True
469,3B_ROOF12,bedroom 01,,False
469,3B_WINDOW13,bedroom 02,North,True
469,3B_WALL15,bedroom 02,,False
469,3B_WALL14,bedroom 02,,False
469,3B_FLOOR16,bedroom 02,,True
469,3B_ROOF17,bedroom 02,,False
469,3B_WINDOW3,bedroom 03,North,True
469,3B_WALL5,bedroom 03,,False
469,3B_WALL4,bedroom 03,,False
469,3B_FLOOR6,bedroom 03,,False
469,3B_ROOF7,bedroom 03,,False
466,3B_DOOR0,living room,,False
466,3B_FLOOR1,living room,,False
466,3B_ROOF2,living room,,False
466,3B_WALL10,bathroom,East,True
466,3B_WINDOW9,bedroom 01,West,True
466,3B_WINDOW8,bedroom 01,North,True
466,3B_FLOOR11,bedroom 01,,True
466,3B_ROOF12,bedroom 01,,False
466,3B_WINDOW13,bedroom 02,North,True
466,3B_WALL15,bedroom 02,,False
466,3B_WALL14,bedroom 02,,False
466,3B_FLOOR16,bedroom 02,,True
466,3B_ROOF17,bedroom 02,,False
466,3B_WINDOW3,bedroom 03,North,True
466,3B_WALL5,bedroom 03,,False
466,3B_WALL4,bedroom 03,,False
466,3B_FLOOR6,bedroom 03,,True
466,3B_ROOF7,bedroom 03,,False
456,3B_DOOR0,living room,,False
456,3B_FLOOR1,living room,,True
456,3B_ROOF2,living room,,True
456,3B_WALL10,bathroom,South,True
456,3B_WINDOW9,bedroom 01,North,True
456,3B_WINDOW8,bedroom 01,East,True
456,3B_FLOOR11,bedroom 01,,True
456,3B_ROOF12,bedroom 01,,True
456,3B_WINDOW13,bedroom 02,East,True
456,3B_WALL15,bedroom 02,,False
456,3B_WALL14,bedroom 02,,False
456,3B_FLOOR16,bedroom 02,,False
456,3B_ROOF17,bedroom 02,,True
456,3B_WINDOW4,bedroom 03,North,True
456,3B_WINDOW3,bedroom 03,East,True
456,3B_WALL5,bedroom 03,,False
456,3B_FLOOR6,bedroom 03,,True
456,3B_ROOF7,bedroom 03,,False
461,3B_DOOR0,living room,,False
461,3B_FLOOR1,living room,,False
461,3B_ROOF2,living room,,True
461,3B_WALL10,bathroom,North,True
461,3B_WINDOW9,bedroom 01,South,True
461,3B_WINDOW8,bedroom 01,West,True
461,3B_FLOOR11,bedroom 01,,False
461,3B_ROOF12,bedroom 01,,True
461,3B_WINDOW13,bedroom 02,West,True
461,3B_WINDOW15,bedroom 02,North,True
461,3B_WALL14,bedroom 02,,False
461,3B_FLOOR16,bedroom 02,,False
461,3B_ROOF17,bedroom 02,,True
461,3B_WINDOW3,bedroom 03,West,True
461,3B_WALL5,bedroom 03,,False
461,3B_WALL4,bedroom 03,,False
461,3B_FLOOR6,bedroom 03,,False
461,3B_ROOF7,bedroom 03,,True
463,3B_DOOR0,living room,,False
463,3B_FLOOR1,living room,,False
463,3B_ROOF2,living room,,True
463,3B_WALL10,bathroom,West,True
463,3B_WINDOW9,bedroom 01,East,True
463,3B_WINDOW8,bedroom 01,South,True
463,3B_FLOOR11,bedroom 01,,False
463,3B_ROOF12,bedroom 01,,True
463,3B_WINDOW13,bedroom 02,South,True
463,3B_WALL15,bedroom 02,,False
463,3B_WALL14,bedroom 02,,False
463,3B_FLOOR16,bedroom 02,,False
463,3B_ROOF17,bedroom 02,,True
463,3B_WINDOW3,bedroom 03,South,True
463,3B_WALL5,bedroom 03,,False
463,3B_WALL4,bedroom 03,,False
463,3B_FLOOR6,bedroom 03,,False
463,3B_ROOF7,bedroom 03,,True
460,3B_DOOR0,living room,,False
460,3B_FLOOR1,living room,,False
460,3B_ROOF2,living room,,True
460,3B_WALL10,bathroom,East,True
460,3B_WINDOW9,bedroom 01,West,True
460,3B_WINDOW8,bedroom 01,North,True
460,3B_FLOOR11,bedroom 01,,False
460,3B_ROOF12,bedroom 01,,True
460,3B_WINDOW13,bedroom 02,North,True
460,3B_WALL15,bedroom 02,,False
460,3B_WALL14,bedroom 02,,False
460,3B_FLOOR16,bedroom 02,,False
460,3B_ROOF17,bedroom 02,,True
460,3B_WINDOW4,bedroom 03,West,True
460,3B_WINDOW3,bedroom 03,North,True
460,3B_WALL5,bedroom 03,,False
460,3B_FLOOR6,bedroom 03,,False
460,3B_ROOF7,bedroom 03,,True
451,2B_WALL1,kitchen,,False
451,2B_DOOR0,living room,,False
451,2B_FLOOR2,living room,,False
451,2B_ROOF3,living room,,False
451,2B_WALL11,bedroom 01,West,True
451,2B_WINDOW10,bedroom 01,East,True
451,2B_WINDOW9,bedroom 01,South,True
451,2B_FLOOR12,bedroom 01,,False
451,2B_ROOF13,bedroom 01,,False
451,2B_WINDOW4,bedroom 02,South,True
451,2B_WALL6,bedroom 02,,False
451,2B_WALL5,bedroom 02,,False
451,2B_FLOOR7,bedroom 02,,False
451,2B_ROOF8,bedroom 02,,False
557,1B_WALL0,kitchen,West,True
557,1B_WINDOW1,living room,East,True
557,1B_DOOR2,living room,,False
557,1B_FLOOR3,living room,,False
557,1B_ROOF4,living room,,False
557,1B_WINDOW5,bathroom,West,True
557,1B_WALL7,bedroom 01,,False
557,1B_WALL6,bedroom 01,,False
557,1B_FLOOR8,bedroom 01,,False
557,1B_ROOF9,bedroom 01,,False
558,1B_WALL0,kitchen,West,True
558,1B_WINDOW1,living room,East,True
558,1B_DOOR2,living room,,False
558,1B_FLOOR3,living room,,False
558,1B_ROOF4,living room,,False
558,1B_WINDOW5,bathroom,West,True
558,1B_WINDOW7,bedroom 01,East,True
558,1B_WINDOW6,bedroom 01,South,True
558,1B_FLOOR8,bedroom 01,,False
558,1B_ROOF9,bedroom 01,,True
543,3B_DOOR0,living room,,False
543,3B_FLOOR1,living room,,True
543,3B_ROOF2,living room,,False
543,3B_WALL10,bathroom,North,True
543,3B_WINDOW9,bedroom 01,South,True
543,3B_WALL8,bedroom 01,,False
543,3B_FLOOR11,bedroom 01,,False
543,3B_ROOF12,bedroom 01,,True
543,3B_WINDOW13,bedroom 02,West,True
543,3B_WINDOW15,bedroom 02,North,True
543,3B_WALL14,bedroom 02,,False
543,3B_FLOOR16,bedroom 02,,False
543,3B_ROOF17,bedroom 02,,False
543,3B_WINDOW3,bedroom 03,West,True
543,3B_WALL5,bedroom 03,,False
543,3B_WALL4,bedroom 03,,False
543,3B_FLOOR6,bedroom 03,,False
543,3B_ROOF7,bedroom 03,,False
540,2B_WALL1,kitchen,,False
540,2B_DOOR0,living room,,False
540,2B_FLOOR2,living room,,False
540,2B_ROOF3,living room,,False
540,2B_WALL11,bedroom 01,,False
540,2B_FLOOR12,bedroom 01,,False
540,2B_ROOF13,bedroom 01,,True
540,2B_WALL6,bedroom 02,,False
540,2B_WALL5,bedroom 02,,False
540,2B_FLOOR7,bedroom 02,,True
540,2B_ROOF8,bedroom 02,,False
541,3B_DOOR0,living room,,False
541,3B_FLOOR1,living room,,False
541,3B_ROOF2,living room,,False
541,3B_WALL10,bathroom,West,True
541,3B_WINDOW9,bedroom 01,East,True
541,3B_WINDOW8,bedroom 01,South,True
541,3B_FLOOR11,bedroom 01,,False
541,3B_ROOF12,bedroom 01,,False
541,3B_WINDOW13,bedroom 02,South,True
541,3B_WALL15,bedroom 02,,False
541,3B_WALL14,bedroom 02,,False
541,3B_FLOOR16,bedroom 02,,False
541,3B_ROOF17,bedroom 02,,False
541,3B_WINDOW3,bedroom 03,South,True
541,3B_WALL5,bedroom 03,,False
541,3B_WALL4,bedroom 03,,False
541,3B_FLOOR6,bedroom 03,,False
541,3B_ROOF7,bedroom 03,,False
547,3B_DOOR0,living room,,False
547,3B_FLOOR1,living room,,False
547,3B_ROOF2,living room,,False
547,3B_WALL10,bathroom,West,True
547,3B_WINDOW9,bedroom 01,East,True
547,3B_WINDOW8,bedroom 01,South,True
547,3B_FLOOR11,bedroom 01,,False
547,3B_ROOF12,bedroom 01,,True
547,3B_WINDOW13,bedroom 02,South,True
547,3B_WINDOW15,bedroom 02,West,True
547,3B_WALL14,bedroom 02,,False
547,3B_FLOOR16,bedroom 02,,False
547,3B_ROOF17,bedroom 02,,True
547,3B_WINDOW4,bedroom 03,East,True
547,3B_WINDOW3,bedroom 03,South,True
547,3B_WALL5,bedroom 03,,False
547,3B_FLOOR6,bedroom 03,,False
547,3B_ROOF7,bedroom 03,,False
549,3B_DOOR0,living room,,False
549,3B_FLOOR1,living room,,False
549,3B_ROOF2,living room,,True
549,3B_WALL10,bathroom,East,True
549,3B_WINDOW9,bedroom 01,West,True
549,3B_WINDOW8,bedroom 01,North,True
549,3B_FLOOR11,bedroom 01,,True
549,3B_ROOF12,bedroom 01,,True
549,3B_WINDOW13,bedroom 02,North,True
549,3B_WALL15,bedroom 02,,False
549,3B_WALL14,bedroom 02,,False
549,3B_FLOOR16,bedroom 02,,True
549,3B_ROOF17,bedroom 02,,False
549,3B_WINDOW3,bedroom 03,North,True
549,3B_WALL5,bedroom 03,,False
549,3B_WALL4,bedroom 03,,False
549,3B_FLOOR6,bedroom 03,,False
549,3B_ROOF7,bedroom 03,,False
550,2B_WALL1,kitchen,,False
550,2B_DOOR0,living room,,False
550,2B_FLOOR2,living room,,False
550,2B_ROOF3,living room,,False
550,2B_WALL11,bedroom 01,East,True
550,2B_WINDOW10,bedroom 01,West,True
550,2B_WINDOW9,bedroom 01,North,True
550,2B_FLOOR12,bedroom 01,,False
550,2B_ROOF13,bedroom 01,,True
550,2B_WINDOW4,bedroom 02,North,True
550,2B_WALL6,bedroom 02,,False
550,2B_WALL5,bedroom 02,,False
550,2B_FLOOR7,bedroom 02,,False
550,2B_ROOF8,bedroom 02,,True
553,3B_DOOR0,living room,,False
553,3B_FLOOR1,living room,,False
553,3B_ROOF2,living room,,True
553,3B_WALL10,bathroom,East,True
553,3B_WINDOW9,bedroom 01,West,True
553,3B_WINDOW8,bedroom 01,North,True
553,3B_FLOOR11,bedroom 01,,True
553,3B_ROOF12,bedroom 01,,True
553,3B_WINDOW13,bedroom 02,North,True
553,3B_WALL15,bedroom 02,,False
553,3B_WALL14,bedroom 02,,False
553,3B_FLOOR16,bedroom 02,,False
553,3B_ROOF17,bedroom 02,,True
553,3B_WINDOW3,bedroom 03,North,True
553,3B_WALL5,bedroom 03,,False
553,3B_WALL4,bedroom 03,,False
553,3B_FLOOR6,bedroom 03,,False
553,3B_ROOF7,bedroom 03,,False
552,2B_WALL1,kitchen,,False
552,2B_DOOR0,living room,,False
552,2B_FLOOR2,living room,,False
552,2B_ROOF3,living room,,True
552,2B_WALL11,bedroom 01,East,True
552,2B_WINDOW10,bedroom 01,West,True
552,2B_WINDOW9,bedroom 01,North,True
552,2B_FLOOR12,bedroom 01,,True
552,2B_ROOF13,bedroom 01,,True
552,2B_WINDOW4,bedroom 02,North,True
552,2B_WALL6,bedroom 02,,False
552,2B_WALL5,bedroom 02,,False
552,2B_FLOOR7,bedroom 02,,False
552,2B_ROOF8,bedroom 02,,False
542,3B_DOOR0,living room,,False
542,3B_FLOOR1,living room,,False
542,3B_ROOF2,living room,,False
542,3B_WALL10,bathroom,West,True
542,3B_WINDOW9,bedroom 01,East,True
542,3B_WINDOW8,bedroom 01,South,True
542,3B_FLOOR11,bedroom 01,,False
542,3B_ROOF12,bedroom 01,,False
542,3B_WINDOW13,bedroom 02,South,True
542,3B_WALL15,bedroom 02,,False
542,3B_WALL14,bedroom 02,,False
542,3B_FLOOR16,bedroom 02,,False
542,3B_ROOF17,bedroom 02,,False
542,3B_WINDOW3,bedroom 03,South,True
542,3B_WALL5,bedroom 03,,False
542,3B_WALL4,bedroom 03,,False
542,3B_FLOOR6,bedroom 03,,False
542,3B_ROOF7,bedroom 03,,False
555,3B_DOOR0,living room,,False
555,3B_FLOOR1,living room,,False
555,3B_ROOF2,living room,,False
555,3B_WALL10,bathroom,East,True
555,3B_WINDOW9,bedroom 01,West,True
555,3B_WINDOW8,bedroom 01,North,True
555,3B_FLOOR11,bedroom 01,,False
555,3B_ROOF12,bedroom 01,,True
555,3B_WINDOW13,bedroom 02,North,True
555,3B_WALL15,bedroom 02,,False
555,3B_WALL14,bedroom 02,,False
555,3B_FLOOR16,bedroom 02,,False
555,3B_ROOF17,bedroom 02,,False
555,3B_WINDOW3,bedroom 03,North,True
555,3B_WALL5,bedroom 03,,False
555,3B_WALL4,bedroom 03,,False
555,3B_FLOOR6,bedroom 03,,False
555,3B_ROOF7,bedroom 03,,True
548,3B_DOOR0,living room,,False
548,3B_FLOOR1,living room,,True
548,3B_ROOF2,living room,,True
548,3B_WALL10,bathroom,West,True
548,3B_WINDOW9,bedroom 01,East,True
548,3B_WINDOW8,bedroom 01,South,True
548,3B_FLOOR11,bedroom 01,,False
548,3B_ROOF12,bedroom 01,,True
548,3B_WINDOW13,bedroom 02,South,True
548,3B_WINDOW15,bedroom 02,West,True
548,3B_WALL14,bedroom 02,,False
548,3B_FLOOR16,bedroom 02,,False
548,3B_ROOF17,bedroom 02,,True
548,3B_WINDOW4,bedroom 03,East,True
548,3B_WINDOW3,bedroom 03,South,True
548,3B_WALL5,bedroom 03,,False
548,3B_FLOOR6,bedroom 03,,False
548,3B_ROOF7,bedroom 03,,True
562,1B_WALL0,kitchen,,False
562,1B_DOOR2,living room,,False
562,1B_WALL1,living room,,False
562,1B_FLOOR3,living room,,False
562,1B_ROOF4,living room,,False
562,1B_FLOOR8,bedroom 01,,False
562,1B_ROOF9,bedroom 01,,True
544,3B_DOOR0,living room,,False
544,3B_FLOOR1,living room,,False
544,3B_ROOF2,living room,,False
544,3B_WALL10,bathroom,West,True
544,3B_WINDOW9,bedroom 01,East,True
544,3B_WINDOW8,bedroom 01,South,True
544,3B_FLOOR11,bedroom 01,,False
544,3B_ROOF12,bedroom 01,,False
544,3B_WINDOW13,bedroom 02,South,True
544,3B_WINDOW15,bedroom 02,West,True
544,3B_WALL14,bedroom 02,,False
544,3B_FLOOR16,bedroom 02,,False
544,3B_ROOF17,bedroom 02,,False
544,3B_WINDOW3,bedroom 03,South,True
544,3B_WALL5,bedroom 03,,False
544,3B_WALL4,bedroom 03,,False
544,3B_FLOOR6,bedroom 03,,False
544,3B_ROOF7,bedroom 03,,False
545,3B_DOOR0,living room,,False
545,3B_FLOOR1,living room,,False
545,3B_ROOF2,living room,,True
545,3B_WALL10,bathroom,North,True
545,3B_WINDOW9,bedroom 01,South,True
545,3B_WINDOW8,bedroom 01,West,True
545,3B_FLOOR11,bedroom 01,,False
545,3B_ROOF12,bedroom 01,,True
545,3B_WINDOW13,bedroom 02,West,True
545,3B_WINDOW14,bedroom 02,East,True
545,3B_WALL15,bedroom 02,,False
545,3B_FLOOR16,bedroom 02,,False
545,3B_ROOF17,bedroom 02,,True
545,3B_WINDOW3,bedroom 03,West,True
545,3B_WALL5,bedroom 03,,False
545,3B_WALL4,bedroom 03,,False
545,3B_FLOOR6,bedroom 03,,False
545,3B_ROOF7,bedroom 03,,True
546,3B_DOOR0,living room,,False
546,3B_FLOOR1,living room,,True
546,3B_ROOF2,living room,,False
546,3B_WALL10,bathroom,West,True
546,3B_WINDOW9,bedroom 01,East,True
546,3B_WINDOW8,bedroom 01,South,True
546,3B_FLOOR11,bedroom 01,,False
546,3B_ROOF12,bedroom 01,,True
546,3B_WINDOW13,bedroom 02,South,True
546,3B_WINDOW15,bedroom 02,West,True
546,3B_WINDOW14,bedroom 02,North,True
546,3B_FLOOR16,bedroom 02,,False
546,3B_ROOF17,bedroom 02,,True
546,3B_WINDOW5,bedroom 03,North,True
546,3B_WINDOW4,bedroom 03,East,True
546,3B_WINDOW3,bedroom 03,South,True
546,3B_FLOOR6,bedroom 03,,False
546,3B_ROOF7,bedroom 03,,False
554,2B_WALL1,kitchen,,False
554,2B_DOOR0,living room,,False
554,2B_FLOOR2,living room,,False
554,2B_ROOF3,living room,,True
554,2B_WALL11,bedroom 01,East,True
554,2B_WINDOW10,bedroom 01,West,True
554,2B_WINDOW9,bedroom 01,North,True
554,2B_FLOOR12,bedroom 01,,False
554,2B_ROOF13,bedroom 01,,True
554,2B_WINDOW4,bedroom 02,North,True
554,2B_WALL6,bedroom 02,,False
554,2B_WALL5,bedroom 02,,False
554,2B_FLOOR7,bedroom 02,,False
554,2B_ROOF8,bedroom 02,,False
559,1B_WALL0,kitchen,,False
559,1B_DOOR2,living room,,False
559,1B_FLOOR3,living room,,False
559,1B_ROOF4,living room,,True
559,1B_WALL5,bathroom,,False
559,1B_WALL7,bedroom 01,,False
559,1B_WALL6,bedroom 01,,False
559,1B_FLOOR8,bedroom 01,,False
559,1B_ROOF9,bedroom 01,,True
556,1B_WALL0,kitchen,East,True
556,1B_DOOR2,living room,,False
556,1B_WALL1,living room,,False
556,1B_FLOOR3,living room,,True
556,1B_ROOF4,living room,,False
556,1B_WINDOW5,bathroom,East,True
556,1B_WINDOW6,bedroom 01,North,True
556,1B_WALL7,bedroom 01,,False
556,1B_FLOOR8,bedroom 01,,True
556,1B_ROOF9,bedroom 01,,False
561,1B_WALL0,kitchen,East,True
561,1B_DOOR2,living room,,False
561,1B_WALL1,living room,,False
561,1B_FLOOR3,living room,,True
561,1B_ROOF4,living room,,True
561,1B_WINDOW5,bathroom,East,True
561,1B_WINDOW7,bedroom 01,West,True
561,1B_WINDOW6,bedroom 01,North,True
561,1B_FLOOR8,bedroom 01,,True
561,1B_ROOF9,bedroom 01,,True
560,1B_WALL0,kitchen,West,True
560,1B_WINDOW1,living room,East,True
560,1B_DOOR2,living room,,False
560,1B_FLOOR3,living room,,True
560,1B_ROOF4,living room,,True
560,1B_WINDOW5,bathroom,West,True
560,1B_WINDOW7,bedroom 01,East,True
560,1B_WINDOW6,bedroom 01,South,True
560,1B_FLOOR8,bedroom 01,,True
560,1B_ROOF9,bedroom 01,,True
551,2B_WALL1,kitchen,,False
551,2B_DOOR0,living room,,False
551,2B_FLOOR2,living room,,False
551,2B_ROOF3,living room,,False
551,2B_WALL11,bedroom 01,East,True
551,2B_WINDOW10,bedroom 01,West,True
551,2B_WINDOW9,bedroom 01,North,True
551,2B_FLOOR12,bedroom 01,,True
551,2B_ROOF13,bedroom 01,,True
551,2B_WINDOW4,bedroom 02,North,True
551,2B_WALL6,bedroom 02,,False
551,2B_WALL5,bedroom 02,,False
551,2B_FLOOR7,bedroom 02,,False
551,2B_ROOF8,bedroom 02,,False
632,2B_WALL1,kitchen,,False
632,2B_DOOR0,living room,,False
632,2B_FLOOR2,living room,,False
632,2B_ROOF3,living room,,False
632,2B_WALL11,bedroom 01,East,True
632,2B_WINDOW10,bedroom 01,West,True
632,2B_WINDOW9,bedroom 01,North,True
632,2B_FLOOR12,bedroom 01,,False
632,2B_ROOF13,bedroom 01,,True
632,2B_WINDOW4,bedroom 02,North,True
632,2B_WALL6,bedroom 02,,False
632,2B_WALL5,bedroom 02,,False
632,2B_FLOOR7,bedroom 02,,False
632,2B_ROOF8,bedroom 02,,False
643,2B_WALL1,kitchen,,False
643,2B_DOOR0,living room,,False
643,2B_FLOOR2,living room,,False
643,2B_ROOF3,living room,,True
643,2B_WALL11,bedroom 01,West,True
643,2B_WINDOW10,bedroom 01,East,True
643,2B_WINDOW9,bedroom 01,South,True
643,2B_FLOOR12,bedroom 01,,True
643,2B_ROOF13,bedroom 01,,True
643,2B_WINDOW4,bedroom 02,South,True
643,2B_WALL6,bedroom 02,,False
643,2B_WALL5,bedroom 02,,False
643,2B_FLOOR7,bedroom 02,,True
643,2B_ROOF8,bedroom 02,,True
628,2B_WALL1,kitchen,East,True
628,2B_DOOR0,living room,,False
628,2B_FLOOR2,living room,,False
628,2B_ROOF3,living room,,False
628,2B_WALL11,bedroom 01,East,True
628,2B_WINDOW10,bedroom 01,West,True
628,2B_WINDOW9,bedroom 01,North,True
628,2B_FLOOR12,bedroom 01,,False
628,2B_ROOF13,bedroom 01,,False
628,2B_WINDOW4,bedroom 02,North,True
628,2B_WALL6,bedroom 02,,False
628,2B_WALL5,bedroom 02,,False
628,2B_FLOOR7,bedroom 02,,False
628,2B_ROOF8,bedroom 02,,False
640,3B_DOOR0,living room,,False
640,3B_FLOOR1,living room,,False
640,3B_ROOF2,living room,,True
640,3B_WALL10,bathroom,North,True
640,3B_WINDOW9,bedroom 01,South,True
640,3B_WINDOW8,bedroom 01,West,True
640,3B_FLOOR11,bedroom 01,,False
640,3B_ROOF12,bedroom 01,,True
640,3B_WINDOW13,bedroom 02,West,True
640,3B_WINDOW15,bedroom 02,North,True
640,3B_WINDOW14,bedroom 02,East,True
640,3B_FLOOR16,bedroom 02,,False
640,3B_ROOF17,bedroom 02,,True
640,3B_WINDOW4,bedroom 03,South,True
640,3B_WINDOW3,bedroom 03,West,True
640,3B_WALL5,bedroom 03,,False
640,3B_FLOOR6,bedroom 03,,False
640,3B_ROOF7,bedroom 03,,True
639,3B_DOOR0,living room,,False
639,3B_FLOOR1,living room,,False
639,3B_ROOF2,living room,,False
639,3B_WALL10,bathroom,West,True
639,3B_WINDOW9,bedroom 01,East,True
639,3B_WINDOW8,bedroom 01,South,True
639,3B_FLOOR11,bedroom 01,,True
639,3B_ROOF12,bedroom 01,,True
639,3B_WINDOW13,bedroom 02,South,True
639,3B_WINDOW15,bedroom 02,West,True
639,3B_WALL14,bedroom 02,,False
639,3B_FLOOR16,bedroom 02,,False
639,3B_ROOF17,bedroom 02,,True
639,3B_WINDOW3,bedroom 03,South,True
639,3B_WALL5,bedroom 03,,False
639,3B_WALL4,bedroom 03,,False
639,3B_FLOOR6,bedroom 03,,True
639,3B_ROOF7,bedroom 03,,True
641,3B_DOOR0,living room,,False
641,3B_FLOOR1,living room,,False
641,3B_ROOF2,living room,,False
641,3B_WALL10,bathroom,East,True
641,3B_WINDOW9,bedroom 01,West,True
641,3B_WINDOW8,bedroom 01,North,True
641,3B_FLOOR11,bedroom 01,,True
